edad,sexo,cabeza_de_hogar,caracterizacion_ciudadano,tipo_de_emprendimiento,idea_de_negocio,estrato,barrio_vereda_ciudadano,comuna_ciudadano,zona_ciudadano,fecha_de_beneficio_dia,fecha_de_beneficio_mes,fecha_de_beneficio_año
60,masculino,si,empresario,no dato,no dato,1,belencito,13-san javier,centro-occidental,9,8,2017.0
60,masculino,si,empresario,no dato,no dato,1,belencito,13-san javier,centro-occidental,16,8,2017.0
60,masculino,si,empresario,no dato,no dato,1,belencito,13-san javier,centro-occidental,30,8,2017.0
60,masculino,si,empresario,no dato,no dato,1,belencito,13-san javier,centro-occidental,23,8,2017.0
60,masculino,si,empresario,no dato,no dato,1,belencito,13-san javier,centro-occidental,6,9,2017.0
60,masculino,si,empresario,no dato,no dato,1,belencito,13-san javier,centro-occidental,13,9,2017.0
61,masculino,si,empresario,no dato,no dato,1,la libertad,08-villa hermosa,centro-oriental,11,7,2017.0
61,masculino,si,empresario,no dato,no dato,1,la libertad,08-villa hermosa,centro-oriental,16,8,2017.0
61,masculino,si,empresario,no dato,no dato,1,la libertad,08-villa hermosa,centro-oriental,29,8,2017.0
61,masculino,si,empresario,no dato,no dato,1,la libertad,08-villa hermosa,centro-oriental,22,8,2017.0
61,masculino,si,empresario,no dato,no dato,1,la libertad,08-villa hermosa,centro-oriental,5,9,2017.0
61,masculino,si,empresario,no dato,no dato,1,la libertad,08-villa hermosa,centro-oriental,12,9,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,11,7,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,2,8,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,9,8,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,16,8,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,30,8,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,23,8,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,6,9,2017.0
63,masculino,si,empresario,no dato,no dato,2,otro,99-otro,otro,13,9,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,10,7,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,2,8,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,9,8,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,16,8,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,30,8,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,23,8,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,6,9,2017.0
62,masculino,si,empresario,no dato,no dato,2,cordoba,07-robledo,nor-occidental,13,9,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,11,7,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,18,8,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,9,8,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,16,8,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,23,8,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,6,9,2017.0
60,masculino,si,empresario,no dato,no dato,2,la milagrosa,09-buenos aires,centro-oriental,13,9,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,11,7,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,2,8,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,9,8,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,16,8,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,30,8,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,23,8,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,6,9,2017.0
59,masculino,no,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,13,9,2017.0
45,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,17,7,2017.0
65,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,9,8,2017.0
65,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,16,8,2017.0
65,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,30,8,2017.0
65,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,23,8,2017.0
65,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,6,9,2017.0
65,masculino,si,empresario,no dato,no dato,1,enciso,08-villa hermosa,centro-oriental,13,9,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,12,7,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,18,8,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,9,8,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,16,8,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,30,8,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,6,9,2017.0
40,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,13,9,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,11,7,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,8,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,16,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,29,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,22,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,5,9,2017.0
40,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,12,9,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,10,7,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,2,8,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,9,8,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,16,8,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,30,8,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,23,8,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,6,9,2017.0
33,masculino,si,otro,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,13,9,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,12,7,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,18,9,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,19,9,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,16,8,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,30,8,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,23,8,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,6,9,2017.0
53,masculino,no,empresario,no dato,no dato,3,otro,99-otro,otro,13,9,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,11,7,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,2,8,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,9,8,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,16,8,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,30,8,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,23,8,2017.0
33,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,13,9,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,10,6,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,2,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,9,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,16,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,30,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,23,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,6,9,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,10,7,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,2,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,9,8,2017.0
53,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,23,8,2017.0
62,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,10,7,2017.0
62,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,16,8,2017.0
62,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,30,8,2017.0
62,masculino,si,empresario,no dato,no dato,1,manrique central no.1,04-aranjuez,nor-oriental,23,8,2017.0
65,masculino,si,empresario,no dato,no dato,3,campo valdes no.1,04-aranjuez,nor-oriental,10,7,2017.0
65,masculino,si,empresario,no dato,no dato,3,campo valdes no.1,04-aranjuez,nor-oriental,2,8,2017.0
65,masculino,si,empresario,no dato,no dato,3,campo valdes no.1,04-aranjuez,nor-oriental,9,8,2017.0
65,masculino,si,empresario,no dato,no dato,3,campo valdes no.1,04-aranjuez,nor-oriental,16,8,2017.0
65,masculino,si,empresario,no dato,no dato,3,campo valdes no.1,04-aranjuez,nor-oriental,23,8,2017.0
78,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,10,7,2017.0
49,femenino,si,empresario,no dato,no dato,2,otro,99-otro,otro,12,7,2017.0
50,masculino,si,empresario,no dato,no dato,1,picacho,06-doce de octubre,nor-occidental,18,8,2017.0
24,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,18,8,2017.0
45,femenino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,18,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,11,7,2017.0
32,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,2,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,9,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,16,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,30,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,otro,99-otro,otro,23,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,los conquistadores,11-laureles estadio,centro-occidental,10,7,2017.0
32,masculino,si,empresario,no dato,no dato,1,los conquistadores,11-laureles estadio,centro-occidental,16,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,los conquistadores,11-laureles estadio,centro-occidental,30,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,los conquistadores,11-laureles estadio,centro-occidental,23,8,2017.0
32,masculino,si,empresario,no dato,no dato,1,los conquistadores,11-laureles estadio,centro-occidental,6,9,2017.0
,masculino,si,empresario,no dato,no dato,3,manrique oriental,03-manrique,nor-oriental,10,8,2017.0
,masculino,si,empresario,no dato,no dato,3,manrique oriental,03-manrique,nor-oriental,9,8,2017.0
,masculino,si,empresario,no dato,no dato,3,manrique oriental,03-manrique,nor-oriental,16,8,2017.0
,masculino,si,empresario,no dato,no dato,3,manrique oriental,03-manrique,nor-oriental,30,8,2017.0
,masculino,si,empresario,no dato,no dato,3,manrique oriental,03-manrique,nor-oriental,23,8,2017.0
,masculino,si,empresario,no dato,no dato,3,manrique oriental,03-manrique,nor-oriental,6,9,2017.0
57,masculino,si,empresario,no dato,no dato,2,santa cruz,02-santa cruz,nor-oriental,11,7,2017.0
57,masculino,si,empresario,no dato,no dato,2,santa cruz,02-santa cruz,nor-oriental,3,8,2017.0
57,masculino,si,empresario,no dato,no dato,2,santa cruz,02-santa cruz,nor-oriental,10,8,2017.0
57,masculino,si,empresario,no dato,no dato,2,santa cruz,02-santa cruz,nor-oriental,30,8,2017.0
57,masculino,si,empresario,no dato,no dato,2,santa cruz,02-santa cruz,nor-oriental,23,8,2017.0
57,masculino,si,empresario,no dato,no dato,2,santa cruz,02-santa cruz,nor-oriental,6,9,2017.0
55,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,12,7,2017.0
55,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,9,8,2017.0
55,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,16,8,2017.0
55,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,30,8,2017.0
55,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,23,8,2017.0
55,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,6,9,2017.0
54,masculino,si,empresario,no dato,no dato,1,doce de octubre no.1,06-doce de octubre,nor-occidental,10,7,2017.0
54,masculino,si,empresario,no dato,no dato,1,doce de octubre no.1,06-doce de octubre,nor-occidental,8,8,2017.0
54,masculino,si,empresario,no dato,no dato,1,doce de octubre no.1,06-doce de octubre,nor-occidental,15,8,2017.0
54,masculino,si,empresario,no dato,no dato,1,doce de octubre no.1,06-doce de octubre,nor-occidental,29,8,2017.0
54,masculino,si,empresario,no dato,no dato,1,doce de octubre no.1,06-doce de octubre,nor-occidental,22,8,2017.0
54,masculino,si,empresario,no dato,no dato,1,doce de octubre no.1,06-doce de octubre,nor-occidental,5,9,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,10,7,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,2,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,9,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,16,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,30,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,23,8,2017.0
40,masculino,si,empresario,no dato,no dato,2,bello,07-robledo,nor-occidental,6,9,2017.0
49,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,11,7,2017.0
49,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,2,8,2017.0
49,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,9,8,2017.0
49,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,16,8,2017.0
49,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,30,8,2017.0
49,masculino,si,empresario,no dato,no dato,2,robledo,07-robledo,nor-occidental,6,9,2017.0
47,masculino,si,empresario,no dato,no dato,2,san javier no.1,13-san javier,centro-occidental,12,7,2017.0
47,masculino,si,empresario,no dato,no dato,2,san javier no.1,13-san javier,centro-occidental,2,8,2017.0
47,masculino,si,empresario,no dato,no dato,2,san javier no.1,13-san javier,centro-occidental,16,8,2017.0
47,masculino,si,empresario,no dato,no dato,2,san javier no.1,13-san javier,centro-occidental,30,8,2017.0
47,masculino,si,empresario,no dato,no dato,2,san javier no.1,13-san javier,centro-occidental,28,8,2017.0
47,masculino,si,empresario,no dato,no dato,2,san javier no.1,13-san javier,centro-occidental,6,9,2017.0
44,masculino,no,empresario,no dato,no dato,2,la pradera,13-san javier,centro-occidental,11,7,2017.0
44,masculino,no,empresario,no dato,no dato,2,la pradera,13-san javier,centro-occidental,9,8,2017.0
44,masculino,no,empresario,no dato,no dato,2,la pradera,13-san javier,centro-occidental,17,8,2017.0
44,masculino,no,empresario,no dato,no dato,2,la pradera,13-san javier,centro-occidental,31,8,2017.0
44,masculino,no,empresario,no dato,no dato,2,la pradera,13-san javier,centro-occidental,24,8,2017.0
44,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,17,7,2017.0
44,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,2,8,2017.0
44,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,16,8,2017.0
44,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,30,8,2017.0
44,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,23,8,2017.0
44,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,6,9,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,12,7,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,2,8,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,9,8,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,15,8,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,30,8,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,23,8,2017.0
44,masculino,si,empresario,no dato,no dato,1,la salle,03-manrique,nor-oriental,6,9,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,28,7,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,2,8,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,9,8,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,16,8,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,30,8,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,23,8,2017.0
52,masculino,si,empresario,no dato,no dato,1,robledo,07-robledo,nor-occidental,6,9,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,10,7,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,31,7,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,9,8,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,16,8,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,29,8,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,22,8,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,5,9,2017.0
68,masculino,si,empresario,no dato,no dato,2,villa del socorro,02-santa cruz,nor-oriental,19,9,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,11,7,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,18,9,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,21,9,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,30,8,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,23,8,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,13,9,2017.0
62,femenino,si,empresario,no dato,no dato,2,andalucia,02-santa cruz,nor-oriental,20,9,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,23,8,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,18,9,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,19,9,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,30,8,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,23,8,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,6,9,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,13,9,2017.0
62,masculino,no,empresario,no dato,no dato,1,santo domingo savio no. 2,02-santa cruz,nor-oriental,20,9,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,12,7,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,10,8,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,17,8,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,31,8,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,24,8,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,7,9,2017.0
52,masculino,si,empresario,no dato,no dato,2,prado centro,10-la candelaria,centro-oriental,14,9,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,12,7,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,10,8,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,17,8,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,31,8,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,24,8,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,7,9,2017.0
53,femenino,no,empresario,no dato,no dato,,jardin botanico,04-aranjuez,nor-oriental,14,9,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,10,7,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,18,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,17,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,31,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,24,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,7,9,2017.0
42,masculino,si,empresario,no dato,no dato,1,manrique oriental,03-manrique,nor-oriental,14,9,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,10,7,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,10,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,17,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,31,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,24,8,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,7,9,2017.0
42,masculino,si,empresario,no dato,no dato,1,veinte de julio,13-san javier,centro-occidental,14,9,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,17,7,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,19,9,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,17,8,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,31,8,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,24,8,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,7,9,2017.0
48,masculino,si,empresario,no dato,no dato,3,castilla,05-castilla,nor-occidental,14,9,2017.0
69,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,10,7,2017.0
69,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,10,8,2017.0
69,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,17,8,2017.0
69,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,24,8,2017.0
69,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,7,9,2017.0
69,masculino,si,empresario,no dato,no dato,2,enciso,08-villa hermosa,centro-oriental,14,9,2017.0
77,masculino,si,empresario,no dato,no dato,,manrique central no.1,04-aranjuez,nor-oriental,10,7,2017.0
77,masculino,si,empresario,no dato,no dato,,manrique central no.1,04-aranjuez,nor-oriental,10,8,2017.0
77,masculino,si,empresario,no dato,no dato,,manrique central no.1,04-aranjuez,nor-oriental,17,8,2017.0
77,masculino,si,empresario,no dato,no dato,,manrique central no.1,04-aranjuez,nor-oriental,29,8,2017.0
77,masculino,si,empresario,no dato,no dato,,manrique central no.1,04-aranjuez,nor-oriental,22,8,2017.0
77,masculino,si,empresario,no dato,no dato,,manrique central no.1,04-aranjuez,nor-oriental,14,9,2017.0
71,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,10,7,2017.0
71,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,10,8,2017.0
75,masculino,si,empresario,no dato,no dato,2,manrique oriental,03-manrique,nor-oriental,10,7,2017.0
75,masculino,si,empresario,no dato,no dato,2,manrique oriental,03-manrique,nor-oriental,10,8,2017.0
75,masculino,si,empresario,no dato,no dato,2,manrique oriental,03-manrique,nor-oriental,17,8,2017.0
75,masculino,si,empresario,no dato,no dato,2,manrique oriental,03-manrique,nor-oriental,24,8,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,10,7,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,3,8,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,17,8,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,31,8,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,24,8,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,7,9,2017.0
56,masculino,si,empresario,no dato,no dato,2,campo valdes no.1,04-aranjuez,nor-oriental,14,9,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,10,7,2017.0
58,masculino,si,empresario,no dato,no dato,2,manrique central no.1,04-aranjuez,nor-oriental,3,8,2017.0
